id,created_at,Growth Area,category,title,description,challenge_id_text
45a58e41-0a86-4986-b4bd-0307a061bbd7,2025-07-22T08:53:28.265343,Self-Control,Self-Control,Create a Quiet Space,Choose 10 minutes today to be completely screen-free and in silence.,SEL-0390
b10ec44c-db31-4bcf-b44c-527af8bf30d8,2025-07-22T08:53:28.265343,Self-Control,Self-Control,Pause Before Reacting,"Before responding to frustration, take 3 deep breaths and ask yourself: 'What would a calmer version of me do?'",SEL-0391
b968bf13-36fe-4291-8831-9df51bbdce91,2025-07-22T08:53:28.265343,Self-Control,Self-Control,Single-Task Focus,"Choose one task today to do with complete focus — no multitasking, no distractions.",SEL-0392
27a95e9f-76f8-4712-90e9-4e4d803489eb,2025-07-22T08:53:28.265343,Self-Control,Self-Control,Win the Morning,Wake up 20 minutes earlier than usual and use that time for something that fuels you (not your phone).,SEL-0393
d18a18b5-d18f-458f-af35-bfb24a4e5dd5,2025-07-22T08:53:28.265343,Self-Control,Self-Control,Speak Up Once,"Share one idea, opinion, or thought in a group or conversation — even if you feel unsure.",SEL-0394
aaf8c45a-559b-47d8-ad72-2bfc8b19851f,2025-07-22T08:53:28.265343,Self-Control,Self-Control,Celebrate a Small Win,"At the end of the day, write down one thing you did well — no matter how small.",SEL-0395
6e4ffa69-9284-45b8-8a8f-3c6d03947fea,2025-07-22T08:53:28.265343,Self-Control,Self-Control,Reframe a Setback,"Think of one recent failure and write what it taught you. Let it become a tool, not a weight.",SEL-0396
a6737228-1de3-42fb-a71c-9e424e45f0b2,2025-07-22T08:53:28.265343,Self-Control,Self-Control,Walk & Reflect,Go on a 10-minute walk without your phone. Use the time to think about how you’re growing.,SEL-0397
72524f9c-9382-4ce9-b5ec-a5636482765d,2025-07-22T08:53:28.265343,Self-Control,Self-Control,Reach Out,Send a voice note or message to someone you’ve been meaning to reconnect with.,SEL-0398
d90601d3-5d35-4c4e-91de-9fb1135755f0,2025-07-22T08:53:28.265343,Self-Control,Self-Control,Breathe Before You Eat,"Before your next meal or snack, pause for 10 seconds and take a breath. Then decide mindfully.",SEL-0399
651da250-aa4a-439b-974c-ed2fbffcf0c1,2025-07-22T08:53:28.265343,Self-Control,Self-Control,Create a Quiet Space,Choose 10 minutes today to be completely screen-free and in silence.,SEL-0400
3a015ec3-ffa4-405c-8eee-c50cd06d8551,2025-07-22T08:53:28.265343,Self-Control,Self-Control,Pause Before Reacting,"Before responding to frustration, take 3 deep breaths and ask yourself: 'What would a calmer version of me do?'",SEL-0401
bcd9f622-ef1d-4cfc-9b6d-d60a747b5daa,2025-07-22T08:53:28.265343,Self-Control,Self-Control,Single-Task Focus,"Choose one task today to do with complete focus — no multitasking, no distractions.",SEL-0402
fdec20fd-6d62-49d0-b654-9638fd7c060b,2025-07-22T08:53:28.265343,Self-Control,Self-Control,Win the Morning,Wake up 20 minutes earlier than usual and use that time for something that fuels you (not your phone).,SEL-0403
bab0f7a8-4512-41c0-bd20-defb9dcfa1ad,2025-07-22T08:53:28.265343,Self-Control,Self-Control,Speak Up Once,"Share one idea, opinion, or thought in a group or conversation — even if you feel unsure.",SEL-0404
59705aaf-82cd-4eb2-99df-9504d005c29d,2025-07-22T08:53:28.265343,Self-Control,Self-Control,Celebrate a Small Win,"At the end of the day, write down one thing you did well — no matter how small.",SEL-0405
5699eac4-9c6a-4aad-bc4f-b1c7443dfd37,2025-07-22T08:53:28.265343,Self-Control,Self-Control,Reframe a Setback,"Think of one recent failure and write what it taught you. Let it become a tool, not a weight.",SEL-0406
2efba17b-0f69-420a-8775-9d87dc7cf0f1,2025-07-22T08:53:28.265343,Self-Control,Self-Control,Walk & Reflect,Go on a 10-minute walk without your phone. Use the time to think about how you’re growing.,SEL-0407
9a9da81c-28e2-4113-ab49-709424d957cd,2025-07-22T08:53:28.265343,Self-Control,Self-Control,Reach Out,Send a voice note or message to someone you’ve been meaning to reconnect with.,SEL-0408
76f1680d-4dde-4433-8410-2d022fe1a1f3,2025-07-22T08:53:28.265343,Self-Control,Self-Control,Breathe Before You Eat,"Before your next meal or snack, pause for 10 seconds and take a breath. Then decide mindfully.",SEL-0409
203afb3c-edfa-494f-a0ab-fc1a61991d89,2025-07-22T08:53:28.265343,Self-Control,Self-Control,Create a Quiet Space,Choose 10 minutes today to be completely screen-free and in silence.,SEL-0410
8a0aae3d-076b-4e7b-a916-304ccbb43f77,2025-07-22T08:53:28.265343,Self-Control,Self-Control,Pause Before Reacting,"Before responding to frustration, take 3 deep breaths and ask yourself: 'What would a calmer version of me do?'",SEL-0411
bb52c960-ec56-4183-bbfe-b41e91bb84eb,2025-07-22T08:53:28.265343,Self-Control,Self-Control,Single-Task Focus,"Choose one task today to do with complete focus — no multitasking, no distractions.",SEL-0412
81625f4d-f33c-44d8-97e8-36dc30e50143,2025-07-22T08:53:28.265343,Self-Control,Self-Control,Win the Morning,Wake up 20 minutes earlier than usual and use that time for something that fuels you (not your phone).,SEL-0413
4caae8d7-97cf-439e-9ecf-93a477329ec2,2025-07-22T08:53:28.265343,Self-Control,Self-Control,Speak Up Once,"Share one idea, opinion, or thought in a group or conversation — even if you feel unsure.",SEL-0414
735d400b-c72e-4336-9748-5580f880bbf6,2025-07-22T08:53:28.265343,Self-Control,Self-Control,Celebrate a Small Win,"At the end of the day, write down one thing you did well — no matter how small.",SEL-0415
9a8e4c2a-5379-43d9-9569-d3cb4118a4ca,2025-07-22T08:53:28.265343,Self-Control,Self-Control,Reframe a Setback,"Think of one recent failure and write what it taught you. Let it become a tool, not a weight.",SEL-0416
b40946ed-fb88-471e-b369-150afa613133,2025-07-22T08:53:28.265343,Self-Control,Self-Control,Walk & Reflect,Go on a 10-minute walk without your phone. Use the time to think about how you’re growing.,SEL-0417
fd657bda-884f-4ac1-9866-32de54ee95e6,2025-07-22T08:53:28.265343,Self-Control,Self-Control,Reach Out,Send a voice note or message to someone you’ve been meaning to reconnect with.,SEL-0418
4aa5f4e0-f651-461d-951f-2a0bd1d133f7,2025-07-22T08:53:28.265343,Self-Control,Self-Control,Breathe Before You Eat,"Before your next meal or snack, pause for 10 seconds and take a breath. Then decide mindfully.",SEL-0419
8d6c6f54-1c37-4ca2-8df6-8b83ad85f9ec,2025-07-22T08:53:28.265343,Self-Control,Self-Control,Create a Quiet Space,Choose 10 minutes today to be completely screen-free and in silence.,SEL-0420
d665b547-5b0e-41c2-ae3e-2050a71a676e,2025-07-22T08:53:28.265343,Self-Control,Self-Control,Pause Before Reacting,"Before responding to frustration, take 3 deep breaths and ask yourself: 'What would a calmer version of me do?'",SEL-0421
a34b32f9-bbc9-4ddb-8a5c-e3ba0975736f,2025-07-22T08:53:28.265343,Self-Control,Self-Control,Single-Task Focus,"Choose one task today to do with complete focus — no multitasking, no distractions.",SEL-0422
f1d5effc-123b-4be7-b081-4518ab437203,2025-07-22T08:53:28.265343,Self-Control,Self-Control,Win the Morning,Wake up 20 minutes earlier than usual and use that time for something that fuels you (not your phone).,SEL-0423
5d974211-a641-484d-87e2-7c0464386e3e,2025-07-22T08:53:28.265343,Self-Control,Self-Control,Speak Up Once,"Share one idea, opinion, or thought in a group or conversation — even if you feel unsure.",SEL-0424
5e7c2b00-4306-46fc-96f5-18a968999e57,2025-07-22T08:53:28.265343,Self-Control,Self-Control,Celebrate a Small Win,"At the end of the day, write down one thing you did well — no matter how small.",SEL-0425
d156bb91-7ac6-4e45-b82b-787d8d113a77,2025-07-22T08:53:28.265343,Self-Control,Self-Control,Reframe a Setback,"Think of one recent failure and write what it taught you. Let it become a tool, not a weight.",SEL-0426
8189eb75-f5fc-4ac7-99ad-c8be0ddc9334,2025-07-22T08:53:28.265343,Self-Control,Self-Control,Walk & Reflect,Go on a 10-minute walk without your phone. Use the time to think about how you’re growing.,SEL-0427
da9f9ceb-de09-4ed5-89bb-5d980429f32b,2025-07-22T08:53:28.265343,Self-Control,Self-Control,Reach Out,Send a voice note or message to someone you’ve been meaning to reconnect with.,SEL-0428
82d4a800-8b02-4c30-a7f9-ad68ff4bbb49,2025-07-22T08:53:28.265343,Self-Control,Self-Control,Breathe Before You Eat,"Before your next meal or snack, pause for 10 seconds and take a breath. Then decide mindfully.",SEL-0429
e7743ed5-607c-47ff-8a00-04aa356cd8f7,2025-07-22T08:53:28.265343,Self-Control,Self-Control,Create a Quiet Space,Choose 10 minutes today to be completely screen-free and in silence.,SEL-0430
81ffa8c0-5126-47e6-9310-faf47fc05777,2025-07-22T08:53:28.265343,Self-Control,Self-Control,Pause Before Reacting,"Before responding to frustration, take 3 deep breaths and ask yourself: 'What would a calmer version of me do?'",SEL-0431
edde951f-d3a3-4033-968b-02c6c78890e3,2025-07-22T08:53:28.265343,Self-Control,Self-Control,Single-Task Focus,"Choose one task today to do with complete focus — no multitasking, no distractions.",SEL-0432
41adcd98-ddf3-48d7-90f4-ea9cf3f6d1d3,2025-07-22T08:53:28.265343,Self-Control,Self-Control,Win the Morning,Wake up 20 minutes earlier than usual and use that time for something that fuels you (not your phone).,SEL-0433
bab1075d-20e3-477b-ac3d-36fe15f51726,2025-07-22T08:53:28.265343,Self-Control,Self-Control,Speak Up Once,"Share one idea, opinion, or thought in a group or conversation — even if you feel unsure.",SEL-0434
c4b8881a-6c8b-485c-b73d-51e5c2bef925,2025-07-22T08:53:28.265343,Self-Control,Self-Control,Celebrate a Small Win,"At the end of the day, write down one thing you did well — no matter how small.",SEL-0435
1ef81f33-351f-4672-a34c-85e5cb4be379,2025-07-22T08:53:28.265343,Self-Control,Self-Control,Reframe a Setback,"Think of one recent failure and write what it taught you. Let it become a tool, not a weight.",SEL-0436
ebddf258-53e4-4d0e-b9d2-db253bfa57af,2025-07-22T08:53:28.265343,Self-Control,Self-Control,Walk & Reflect,Go on a 10-minute walk without your phone. Use the time to think about how you’re growing.,SEL-0437
1e222c06-2e0a-4474-89ab-cd5156363f90,2025-07-22T08:53:28.265343,Self-Control,Self-Control,Reach Out,Send a voice note or message to someone you’ve been meaning to reconnect with.,SEL-0438
88024760-fb2e-47c5-8d37-5769af5e3b98,2025-07-22T08:53:28.265343,Self-Control,Self-Control,Breathe Before You Eat,"Before your next meal or snack, pause for 10 seconds and take a breath. Then decide mindfully.",SEL-0439
cb7a9745-c0d8-435e-8214-35ceaf57960e,2025-07-22T08:53:28.265343,Self-Control,Self-Control,Create a Quiet Space,Choose 10 minutes today to be completely screen-free and in silence.,SEL-0440
c3bec7ea-671e-482c-a803-97d0a8eb0612,2025-07-22T08:53:28.265343,Self-Control,Self-Control,Pause Before Reacting,"Before responding to frustration, take 3 deep breaths and ask yourself: 'What would a calmer version of me do?'",SEL-0441
3324d0c4-bdd6-4c95-82f0-fae7700ce21e,2025-07-22T08:53:28.265343,Self-Control,Self-Control,Single-Task Focus,"Choose one task today to do with complete focus — no multitasking, no distractions.",SEL-0442
6d9ae60b-2efc-49a4-bc83-09c179bf3967,2025-07-22T08:53:28.265343,Self-Control,Self-Control,Win the Morning,Wake up 20 minutes earlier than usual and use that time for something that fuels you (not your phone).,SEL-0443
0805d657-6868-469e-b4ba-71f66528bdc3,2025-07-22T08:53:28.265343,Self-Control,Self-Control,Speak Up Once,"Share one idea, opinion, or thought in a group or conversation — even if you feel unsure.",SEL-0444
747adc66-272e-4c94-82d6-a8d082009cb1,2025-07-22T08:53:28.265343,Self-Control,Self-Control,Celebrate a Small Win,"At the end of the day, write down one thing you did well — no matter how small.",SEL-0445
3289fc63-b355-41d6-a348-90ad622d7673,2025-07-22T08:53:28.265343,Self-Control,Self-Control,Reframe a Setback,"Think of one recent failure and write what it taught you. Let it become a tool, not a weight.",SEL-0446
ab618281-260e-42c6-9e3c-b0f9e34b4fc8,2025-07-22T08:53:28.265343,Self-Control,Self-Control,Walk & Reflect,Go on a 10-minute walk without your phone. Use the time to think about how you’re growing.,SEL-0447
5f562664-0625-40fe-a390-b4160ef9face,2025-07-22T08:53:28.265343,Self-Control,Self-Control,Reach Out,Send a voice note or message to someone you’ve been meaning to reconnect with.,SEL-0448
7e554f5c-76c4-47cd-aaa9-968918ae50a5,2025-07-22T08:53:28.265343,Self-Control,Self-Control,Breathe Before You Eat,"Before your next meal or snack, pause for 10 seconds and take a breath. Then decide mindfully.",SEL-0449
bbbd0099-3a14-4ebe-acf3-d435208c72fb,2025-07-22T08:53:28.265343,Self-Control,Self-Control,Create a Quiet Space,Choose 10 minutes today to be completely screen-free and in silence.,SEL-0450
01ccd4a7-3596-4b8b-a3e7-974bf5602a5c,2025-07-22T08:53:28.265343,Self-Control,Self-Control,Pause Before Reacting,"Before responding to frustration, take 3 deep breaths and ask yourself: 'What would a calmer version of me do?'",SEL-0451
45030e4d-3434-4a00-b8cf-7af4e48e650a,2025-07-22T08:53:28.265343,Self-Control,Self-Control,Single-Task Focus,"Choose one task today to do with complete focus — no multitasking, no distractions.",SEL-0452
6a47f203-27a2-4412-a410-ef164c2db7a1,2025-07-22T08:53:28.265343,Self-Control,Self-Control,Win the Morning,Wake up 20 minutes earlier than usual and use that time for something that fuels you (not your phone).,SEL-0453
cd84d1dc-af9b-438e-ab07-1c7875bac64f,2025-07-22T08:53:28.265343,Self-Control,Self-Control,Speak Up Once,"Share one idea, opinion, or thought in a group or conversation — even if you feel unsure.",SEL-0454
1a889683-ec5e-42bc-8647-feb241b04567,2025-07-22T08:53:28.265343,Self-Control,Self-Control,Celebrate a Small Win,"At the end of the day, write down one thing you did well — no matter how small.",SEL-0455
c4790a87-3e0e-4164-a80e-1872c1ae000d,2025-07-22T08:53:28.265343,Self-Control,Self-Control,Reframe a Setback,"Think of one recent failure and write what it taught you. Let it become a tool, not a weight.",SEL-0456
80637fc4-a254-4bb9-a6a0-93d15eee93d3,2025-07-22T08:53:28.265343,Self-Control,Self-Control,Walk & Reflect,Go on a 10-minute walk without your phone. Use the time to think about how you’re growing.,SEL-0457
d5871a0f-5a54-47e5-aebf-6a54e5368a12,2025-07-22T08:53:28.265343,Self-Control,Self-Control,Reach Out,Send a voice note or message to someone you’ve been meaning to reconnect with.,SEL-0458
0d8ebcd4-8d97-4ebd-bcd1-4d4877900052,2025-07-22T08:53:28.265343,Self-Control,Self-Control,Breathe Before You Eat,"Before your next meal or snack, pause for 10 seconds and take a breath. Then decide mindfully.",SEL-0459
fa86d201-99e9-434f-b491-5056104d39e7,2025-07-22T08:53:28.265343,Self-Control,Self-Control,Create a Quiet Space,Choose 10 minutes today to be completely screen-free and in silence.,SEL-0460
49b87114-47c5-4cb5-8dff-d57309f8c7ed,2025-07-22T08:53:28.265343,Self-Control,Self-Control,Pause Before Reacting,"Before responding to frustration, take 3 deep breaths and ask yourself: 'What would a calmer version of me do?'",SEL-0461
1f6633b8-305f-4ee5-a4b0-512f6e502a40,2025-07-22T08:53:28.265343,Self-Control,Self-Control,Single-Task Focus,"Choose one task today to do with complete focus — no multitasking, no distractions.",SEL-0462
edd5a6e3-dc6c-4f6d-a667-caabbbf7e499,2025-07-22T08:53:28.265343,Self-Control,Self-Control,Win the Morning,Wake up 20 minutes earlier than usual and use that time for something that fuels you (not your phone).,SEL-0463
0a866e4c-2ed0-41d5-b46b-d3a03ca8c23e,2025-07-22T08:53:28.265343,Self-Control,Self-Control,Speak Up Once,"Share one idea, opinion, or thought in a group or conversation — even if you feel unsure.",SEL-0464
751816f4-51d3-4672-8dff-4b6e811859c5,2025-07-22T08:53:28.265343,Self-Control,Self-Control,Celebrate a Small Win,"At the end of the day, write down one thing you did well — no matter how small.",SEL-0465
da87ec93-f467-49da-a830-deb5d2f9b9de,2025-07-22T08:53:28.265343,Self-Control,Self-Control,Reframe a Setback,"Think of one recent failure and write what it taught you. Let it become a tool, not a weight.",SEL-0466
022acaef-9324-4cc9-a9df-33cee17b8870,2025-07-22T08:53:28.265343,Self-Control,Self-Control,Walk & Reflect,Go on a 10-minute walk without your phone. Use the time to think about how you’re growing.,SEL-0467
4c1ce7b6-db75-44a8-a6b8-ae85aba060e1,2025-07-22T08:53:28.265343,Self-Control,Self-Control,Reach Out,Send a voice note or message to someone you’ve been meaning to reconnect with.,SEL-0468
c321a405-e8f9-421f-baed-35c1f94f9795,2025-07-22T08:53:28.265343,Self-Control,Self-Control,Breathe Before You Eat,"Before your next meal or snack, pause for 10 seconds and take a breath. Then decide mindfully.",SEL-0469
003b3dad-35c2-492f-96df-320f3e9173d8,2025-07-22T08:53:28.265343,Self-Control,Self-Control,Create a Quiet Space,Choose 10 minutes today to be completely screen-free and in silence.,SEL-0470
45abb938-37d5-46c1-aa6e-ee9e56cfe999,2025-07-22T08:53:28.265343,Self-Control,Self-Control,Pause Before Reacting,"Before responding to frustration, take 3 deep breaths and ask yourself: 'What would a calmer version of me do?'",SEL-0471
c72a48dd-ab4c-44df-b7ce-fe757e0947b3,2025-07-22T08:53:28.265343,Self-Control,Self-Control,Single-Task Focus,"Choose one task today to do with complete focus — no multitasking, no distractions.",SEL-0472
ff40c7eb-d751-4d27-9bd4-843a390804be,2025-07-22T08:53:28.265343,Self-Control,Self-Control,Win the Morning,Wake up 20 minutes earlier than usual and use that time for something that fuels you (not your phone).,SEL-0473
3d7f609e-8bb9-4724-9cd3-073e30c49107,2025-07-22T08:53:28.265343,Self-Control,Self-Control,Speak Up Once,"Share one idea, opinion, or thought in a group or conversation — even if you feel unsure.",SEL-0474
b240c7a1-8e86-43a9-8d3f-6f64dde6c7a0,2025-07-22T08:53:28.265343,Self-Control,Self-Control,Celebrate a Small Win,"At the end of the day, write down one thing you did well — no matter how small.",SEL-0475
e6060c4b-79aa-4f84-8823-7a419815c949,2025-07-22T08:53:28.265343,Self-Control,Self-Control,Reframe a Setback,"Think of one recent failure and write what it taught you. Let it become a tool, not a weight.",SEL-0476
8f5095c2-ac5f-4490-8d29-583c14d42197,2025-07-22T08:53:28.265343,Self-Control,Self-Control,Walk & Reflect,Go on a 10-minute walk without your phone. Use the time to think about how you’re growing.,SEL-0477
2771ded4-18cd-466c-a607-6367f65b73a6,2025-07-22T08:53:28.265343,Self-Control,Self-Control,Reach Out,Send a voice note or message to someone you’ve been meaning to reconnect with.,SEL-0478
540a7941-a816-4dc2-8beb-a3a946e835bd,2025-07-22T08:53:28.265343,Self-Control,Self-Control,Breathe Before You Eat,"Before your next meal or snack, pause for 10 seconds and take a breath. Then decide mindfully.",SEL-0479
25bf2db8-591a-42ea-b9ad-ddc4bab29325,2025-07-22T08:53:28.265343,Self-Control,Self-Control,Create a Quiet Space,Choose 10 minutes today to be completely screen-free and in silence.,SEL-0480
f91ed9f3-8bfe-4616-9197-282f468f5dd5,2025-07-22T08:53:28.265343,Self-Control,Self-Control,Pause Before Reacting,"Before responding to frustration, take 3 deep breaths and ask yourself: 'What would a calmer version of me do?'",SEL-0481
98271be0-7ba6-48fe-8fe0-31aa3188bead,2025-07-22T08:53:28.265343,Self-Control,Self-Control,Single-Task Focus,"Choose one task today to do with complete focus — no multitasking, no distractions.",SEL-0482
aed3089e-c6b5-428a-9868-6402405300b2,2025-07-22T08:53:28.265343,Self-Control,Self-Control,Win the Morning,Wake up 20 minutes earlier than usual and use that time for something that fuels you (not your phone).,SEL-0483
8199954f-25f1-407b-871a-ed09de47276e,2025-07-22T08:53:28.265343,Self-Control,Self-Control,Speak Up Once,"Share one idea, opinion, or thought in a group or conversation — even if you feel unsure.",SEL-0484
6e34458d-2bf6-445f-a45f-52a16b163425,2025-07-22T08:53:28.265343,Self-Control,Self-Control,Celebrate a Small Win,"At the end of the day, write down one thing you did well — no matter how small.",SEL-0485
7c6a3122-73a4-406d-8d71-8fae8b72c272,2025-07-22T08:53:28.265343,Self-Control,Self-Control,Reframe a Setback,"Think of one recent failure and write what it taught you. Let it become a tool, not a weight.",SEL-0486
37708ce2-c025-4dfd-b889-49c8e6cc0333,2025-07-22T08:53:28.265343,Self-Control,Self-Control,Walk & Reflect,Go on a 10-minute walk without your phone. Use the time to think about how you’re growing.,SEL-0487
c3b989a7-d5d1-4de8-bc11-7812bf8e025d,2025-07-22T08:53:28.265343,Self-Control,Self-Control,Reach Out,Send a voice note or message to someone you’ve been meaning to reconnect with.,SEL-0488
92835c2f-1656-4ba8-93ac-1a02223c0f24,2025-07-22T08:53:28.265343,Self-Control,Self-Control,Breathe Before You Eat,"Before your next meal or snack, pause for 10 seconds and take a breath. Then decide mindfully.",SEL-0489
bb1b9d18-6fdc-4a44-9ae2-403ab863a55d,2025-07-22T08:53:28.265343,Self-Control,Self-Control,Create a Quiet Space,Choose 10 minutes today to be completely screen-free and in silence.,SEL-0490
0324d559-d70a-412e-84cb-aecf73ca40ea,2025-07-22T08:53:28.265343,Self-Control,Self-Control,Pause Before Reacting,"Before responding to frustration, take 3 deep breaths and ask yourself: 'What would a calmer version of me do?'",SEL-0491
23e60269-a96b-4474-b457-5ab74fa5e42a,2025-07-22T08:53:28.265343,Self-Control,Self-Control,Single-Task Focus,"Choose one task today to do with complete focus — no multitasking, no distractions.",SEL-0492
de9e9ef6-fa57-4961-b1ad-563f6e9d12a7,2025-07-22T08:53:28.265343,Self-Control,Self-Control,Win the Morning,Wake up 20 minutes earlier than usual and use that time for something that fuels you (not your phone).,SEL-0493
6dd707a0-1ebc-4edc-a692-8cb938f76862,2025-07-22T08:53:28.265343,Self-Control,Self-Control,Speak Up Once,"Share one idea, opinion, or thought in a group or conversation — even if you feel unsure.",SEL-0494
bda35083-9b3e-48d8-ba73-62c49ba3c6a8,2025-07-22T08:53:28.265343,Self-Control,Self-Control,Celebrate a Small Win,"At the end of the day, write down one thing you did well — no matter how small.",SEL-0495
636292eb-db25-4f09-ac70-42b0c520a4c4,2025-07-22T08:53:28.265343,Self-Control,Self-Control,Reframe a Setback,"Think of one recent failure and write what it taught you. Let it become a tool, not a weight.",SEL-0496
e956bfac-d624-4a07-921d-20fb0792617e,2025-07-22T08:53:28.265343,Self-Control,Self-Control,Walk & Reflect,Go on a 10-minute walk without your phone. Use the time to think about how you’re growing.,SEL-0497
cc9186ba-4696-4bb2-bdc3-e94cc2f58db3,2025-07-22T08:53:28.265343,Self-Control,Self-Control,Reach Out,Send a voice note or message to someone you’ve been meaning to reconnect with.,SEL-0498
1572a4ee-dfe4-401f-b920-1810d5905872,2025-07-22T08:53:28.265343,Self-Control,Self-Control,Breathe Before You Eat,"Before your next meal or snack, pause for 10 seconds and take a breath. Then decide mindfully.",SEL-0499
e71b8178-e782-45bb-9622-8aeaf619ba19,2025-07-22T08:53:28.265343,Self-Control,Self-Control,Create a Quiet Space,Choose 10 minutes today to be completely screen-free and in silence.,SEL-0500
16ad7303-82a1-44ab-82c1-7c3a53cdf3b7,2025-07-22T08:53:28.265343,Self-Control,Self-Control,Pause Before Reacting,"Before responding to frustration, take 3 deep breaths and ask yourself: 'What would a calmer version of me do?'",SEL-0501
a0f1f7da-bddf-49e1-9aaf-36db8555de6c,2025-07-22T08:53:28.265343,Self-Control,Self-Control,Single-Task Focus,"Choose one task today to do with complete focus — no multitasking, no distractions.",SEL-0502
5ed59813-2676-4e58-8744-ad82ae5a94c6,2025-07-22T08:53:28.265343,Self-Control,Self-Control,Win the Morning,Wake up 20 minutes earlier than usual and use that time for something that fuels you (not your phone).,SEL-0503
3043932e-9db7-436c-bc86-831cd4dc65cd,2025-07-22T08:53:28.265343,Self-Control,Self-Control,Speak Up Once,"Share one idea, opinion, or thought in a group or conversation — even if you feel unsure.",SEL-0504
43370190-19c5-46a6-ab73-097623d39df3,2025-07-22T08:53:28.265343,Self-Control,Self-Control,Celebrate a Small Win,"At the end of the day, write down one thing you did well — no matter how small.",SEL-0505
54bf3f4a-f0bf-4d6f-bc24-6df79c2b7c02,2025-07-22T08:53:28.265343,Self-Control,Self-Control,Reframe a Setback,"Think of one recent failure and write what it taught you. Let it become a tool, not a weight.",SEL-0506
0ffb2345-5cf1-441d-ad3a-7b3c22880dae,2025-07-22T08:53:28.265343,Self-Control,Self-Control,Walk & Reflect,Go on a 10-minute walk without your phone. Use the time to think about how you’re growing.,SEL-0507
193500f3-03a3-4df6-867c-a314467b1048,2025-07-22T08:53:28.265343,Self-Control,Self-Control,Reach Out,Send a voice note or message to someone you’ve been meaning to reconnect with.,SEL-0508
553c7a55-5154-4d25-8a73-2468a3c1dc5a,2025-07-22T08:53:28.265343,Self-Control,Self-Control,Breathe Before You Eat,"Before your next meal or snack, pause for 10 seconds and take a breath. Then decide mindfully.",SEL-0509
f5b1875e-902a-4935-8906-bba208ddb64a,2025-07-22T08:53:28.265343,Self-Control,Self-Control,Create a Quiet Space,Choose 10 minutes today to be completely screen-free and in silence.,SEL-0510
0a70dd8c-6954-408a-9dde-b77e8736e11c,2025-07-22T08:53:28.265343,Self-Control,Self-Control,Pause Before Reacting,"Before responding to frustration, take 3 deep breaths and ask yourself: 'What would a calmer version of me do?'",SEL-0511
a362127b-9d3e-46c9-9060-0391ed5b3cb5,2025-07-22T08:53:28.265343,Self-Control,Self-Control,Single-Task Focus,"Choose one task today to do with complete focus — no multitasking, no distractions.",SEL-0512
83fe65c6-45e0-424b-9143-c7702a6a8d66,2025-07-22T08:53:28.265343,Self-Control,Self-Control,Win the Morning,Wake up 20 minutes earlier than usual and use that time for something that fuels you (not your phone).,SEL-0513
20579397-db0d-4a7c-b744-51a9c6c3abc5,2025-07-22T08:53:28.265343,Self-Control,Self-Control,Speak Up Once,"Share one idea, opinion, or thought in a group or conversation — even if you feel unsure.",SEL-0514
82803cd2-ac14-4a35-9b7f-a98cdf798e3b,2025-07-22T08:53:28.265343,Self-Control,Self-Control,Celebrate a Small Win,"At the end of the day, write down one thing you did well — no matter how small.",SEL-0515
1f5d23d0-ec38-4301-943f-538267287d7b,2025-07-22T08:53:28.265343,Self-Control,Self-Control,Reframe a Setback,"Think of one recent failure and write what it taught you. Let it become a tool, not a weight.",SEL-0516
13eb04f0-da7b-4b73-8a18-95ddf2458597,2025-07-22T08:53:28.265343,Self-Control,Self-Control,Walk & Reflect,Go on a 10-minute walk without your phone. Use the time to think about how you’re growing.,SEL-0517
914e6ce9-5c54-4ab6-928a-d412bf99057a,2025-07-22T08:53:28.265343,Self-Control,Self-Control,Reach Out,Send a voice note or message to someone you’ve been meaning to reconnect with.,SEL-0518
2579be75-72c9-41df-a1d6-ce220df3c721,2025-07-22T08:53:28.265343,Self-Control,Self-Control,Breathe Before You Eat,"Before your next meal or snack, pause for 10 seconds and take a breath. Then decide mindfully.",SEL-0519
bacd3540-5cf0-49fe-b4d7-58f8300993d3,2025-07-22T08:53:28.265343,Self-Control,Self-Control,Create a Quiet Space,Choose 10 minutes today to be completely screen-free and in silence.,SEL-0520
d9e43e44-e6a6-42e2-a911-1c426a29df74,2025-07-22T08:53:28.265343,Self-Control,Self-Control,Pause Before Reacting,"Before responding to frustration, take 3 deep breaths and ask yourself: 'What would a calmer version of me do?'",SEL-0521
284a4a46-9a24-463f-9cb5-068671ac6df0,2025-07-22T08:53:28.265343,Self-Control,Self-Control,Single-Task Focus,"Choose one task today to do with complete focus — no multitasking, no distractions.",SEL-0522
04f7606c-66ea-4506-80f6-6eb3ae64add8,2025-07-22T08:53:28.265343,Self-Control,Self-Control,Win the Morning,Wake up 20 minutes earlier than usual and use that time for something that fuels you (not your phone).,SEL-0523
44d6de83-7e9a-4f37-9936-544def447e1b,2025-07-22T08:53:28.265343,Self-Control,Self-Control,Speak Up Once,"Share one idea, opinion, or thought in a group or conversation — even if you feel unsure.",SEL-0524
088aabaf-9714-4955-b12e-9d519741741f,2025-07-22T08:53:28.265343,Self-Control,Self-Control,Celebrate a Small Win,"At the end of the day, write down one thing you did well — no matter how small.",SEL-0525
2329c286-e400-47b2-8431-d4ebcdee065e,2025-07-22T08:53:28.265343,Self-Control,Self-Control,Reframe a Setback,"Think of one recent failure and write what it taught you. Let it become a tool, not a weight.",SEL-0526
